optimizer,lr,seed,epoch,step,train_loss,train_top1,lr_mult,elapsed_s
mutrust,0.02,42,8,800,0.170400,94.5000,0.9350,47.600
mutrust,0.02,42,8,850,0.175200,94.3600,0.9122,49.900
mutrust,0.02,42,9,900,0.140100,95.5800,0.8864,52.600
mutrust,0.02,42,9,950,0.147200,95.2600,0.8578,55.000
mutrust,0.02,42,10,1000,0.118400,96.2800,0.8265,57.600
mutrust,0.02,42,10,1050,0.122800,96.1000,0.7928,59.900
mutrust,0.02,42,11,1100,0.096800,96.9900,0.7569,62.600
mutrust,0.02,42,11,1150,0.102100,96.8100,0.7192,64.900
mutrust,0.02,42,12,1200,0.079000,97.6600,0.6798,67.600
mutrust,0.02,42,12,1250,0.080600,97.5700,0.6391,69.900
mutrust,0.02,42,13,1300,0.065100,98.0400,0.5973,72.600
mutrust,0.02,42,13,1350,0.067200,97.9900,0.5549,74.900
mutrust,0.02,42,14,1400,0.050800,98.5500,0.5120,77.600
mutrust,0.02,42,14,1450,0.051600,98.5200,0.4691,79.900
mutrust,0.02,42,15,1500,0.041500,98.8800,0.4264,82.600
mutrust,0.02,42,15,1550,0.041500,98.8500,0.3842,84.900
mutrust,0.02,42,16,1600,0.031500,99.2300,0.3429,87.500
mutrust,0.02,42,17,1650,0.017300,99.6100,0.3027,90.300
mutrust,0.02,42,17,1700,0.023800,99.4300,0.2640,92.500
mutrust,0.02,42,18,1750,0.025000,99.2700,0.2271,95.200
mutrust,0.02,42,18,1800,0.018400,99.5900,0.1921,97.500
mutrust,0.02,42,19,1850,0.011800,99.8600,0.1594,100.100
mutrust,0.02,42,19,1900,0.014100,99.7600,0.1293,102.400
mutrust,0.02,42,20,1950,0.011900,99.8000,0.1018,105.000
mutrust,0.02,42,20,2000,0.011000,99.8000,0.0774,107.400
mutrust,0.02,42,21,2050,0.009300,99.8500,0.0560,110.000
mutrust,0.02,42,21,2100,0.009100,99.8300,0.0379,112.300
mutrust,0.02,42,22,2150,0.008200,99.8700,0.0232,115.000
mutrust,0.02,42,22,2200,0.007800,99.9100,0.0120,117.300
mutrust,0.02,42,23,2250,0.007300,99.9300,0.0045,120.000
mutrust,0.02,42,23,2300,0.007500,99.9100,0.0006,122.300
mutrust,0.02,43,0,50,2.029100,30.3100,0.1000,6.600
mutrust,0.02,43,1,100,0.825800,73.8900,0.2000,9.400
mutrust,0.02,43,1,150,0.761500,75.4600,0.3000,11.800
mutrust,0.02,43,2,200,0.539200,83.5900,0.4000,14.500
mutrust,0.02,43,2,250,0.527600,82.9700,0.5000,16.800
mutrust,0.02,43,3,300,0.413400,87.0000,0.6000,19.500
mutrust,0.02,43,3,350,0.420500,86.2400,0.7000,21.800
mutrust,0.02,43,4,400,0.356000,88.2600,0.8000,24.600
mutrust,0.02,43,4,450,0.357900,88.1000,0.9000,26.900
mutrust,0.02,43,5,500,0.317600,89.4800,1.0000,29.500
mutrust,0.02,43,5,550,0.314700,89.5600,0.9982,31.900
mutrust,0.02,43,6,600,0.248100,92.1800,0.9926,34.600
mutrust,0.02,43,6,650,0.254200,91.7600,0.9835,36.900
mutrust,0.02,43,7,700,0.204400,93.5200,0.9708,42.500
mutrust,0.02,43,7,750,0.211800,93.0400,0.9546,44.900
mutrust,0.02,43,8,800,0.172800,94.6900,0.9350,47.600
mutrust,0.02,43,8,850,0.175900,94.3000,0.9122,49.900
mutrust,0.02,43,9,900,0.148900,95.2200,0.8864,52.600
mutrust,0.02,43,9,950,0.151800,95.0200,0.8578,54.900
mutrust,0.02,43,10,1000,0.123100,95.9800,0.8265,57.600
mutrust,0.02,43,10,1050,0.122500,96.0500,0.7928,59.900
mutrust,0.02,43,11,1100,0.096100,97.0000,0.7569,62.700
mutrust,0.02,43,11,1150,0.099400,96.9500,0.7192,65.000
mutrust,0.02,43,12,1200,0.080000,97.5200,0.6798,67.700
mutrust,0.02,43,12,1250,0.081100,97.4600,0.6391,70.000
mutrust,0.02,43,13,1300,0.062800,98.2800,0.5973,72.700
mutrust,0.02,43,13,1350,0.063200,98.1900,0.5549,75.100
mutrust,0.02,43,14,1400,0.053600,98.4700,0.5120,77.700
mutrust,0.02,43,14,1450,0.052800,98.4500,0.4691,80.000
mutrust,0.02,43,15,1500,0.040200,98.9100,0.4264,82.700
mutrust,0.02,43,15,1550,0.040200,98.8900,0.3842,85.000
mutrust,0.02,43,16,1600,0.032000,99.1800,0.3429,87.700
mutrust,0.02,43,17,1650,0.024000,99.4100,0.3027,90.400
mutrust,0.02,43,17,1700,0.023500,99.4800,0.2640,92.600
mutrust,0.02,43,18,1750,0.019500,99.6100,0.2271,95.300
mutrust,0.02,43,18,1800,0.018900,99.5900,0.1921,97.600
mutrust,0.02,43,19,1850,0.014400,99.7500,0.1594,100.200
mutrust,0.02,43,19,1900,0.014100,99.7300,0.1293,102.500
mutrust,0.02,43,20,1950,0.010200,99.8000,0.1018,105.200
mutrust,0.02,43,20,2000,0.010900,99.8200,0.0774,107.500
mutrust,0.02,43,21,2050,0.011200,99.7900,0.0560,110.200
mutrust,0.02,43,21,2100,0.009500,99.8600,0.0379,112.500
mutrust,0.02,43,22,2150,0.007500,99.9400,0.0232,115.100
mutrust,0.02,43,22,2200,0.007800,99.9100,0.0120,117.400
mutrust,0.02,43,23,2250,0.008700,99.8500,0.0045,120.100
mutrust,0.02,43,23,2300,0.008300,99.8800,0.0006,122.400
mutrust,0.02,44,0,50,2.009200,32.6100,0.1000,6.200
mutrust,0.02,44,1,100,0.872200,71.3500,0.2000,9.000
mutrust,0.02,44,1,150,0.751200,75.6300,0.3000,11.300
mutrust,0.02,44,2,200,0.559200,82.9100,0.4000,14.100
mutrust,0.02,44,2,250,0.517500,83.3400,0.5000,16.400
mutrust,0.02,44,3,300,0.426900,86.3700,0.6000,19.100
mutrust,0.02,44,3,350,0.412600,86.7300,0.7000,21.500
mutrust,0.02,44,4,400,0.362900,88.2800,0.8000,24.100
mutrust,0.02,44,4,450,0.353000,88.3300,0.9000,26.400
mutrust,0.02,44,5,500,0.302100,89.9600,1.0000,29.100
mutrust,0.02,44,5,550,0.305900,89.8000,0.9982,31.400
mutrust,0.02,44,6,600,0.246500,91.9600,0.9926,34.100
mutrust,0.02,44,6,650,0.250700,91.7500,0.9835,36.400
mutrust,0.02,44,7,700,0.203900,93.3100,0.9708,39.000
mutrust,0.02,44,7,750,0.209700,93.1000,0.9546,41.300
mutrust,0.02,44,8,800,0.176800,94.2600,0.9350,44.000
mutrust,0.02,44,8,850,0.169400,94.5100,0.9122,46.400
mutrust,0.02,44,9,900,0.140300,95.7500,0.8864,49.000
mutrust,0.02,44,9,950,0.145000,95.4000,0.8578,51.300
mutrust,0.02,44,10,1000,0.118300,96.2400,0.8265,54.100
mutrust,0.02,44,10,1050,0.121600,96.1300,0.7928,56.400
mutrust,0.02,44,11,1100,0.098400,97.0700,0.7569,59.200
mutrust,0.02,44,11,1150,0.100700,96.8700,0.7192,61.500
mutrust,0.02,44,12,1200,0.085900,97.3500,0.6798,64.000
mutrust,0.02,44,12,1250,0.083500,97.4000,0.6391,66.400
mutrust,0.02,44,13,1300,0.066100,98.1200,0.5973,68.900
mutrust,0.02,44,13,1350,0.065200,98.1000,0.5549,71.200
mutrust,0.02,44,14,1400,0.050700,98.4700,0.5120,73.700
mutrust,0.02,44,14,1450,0.051600,98.4200,0.4691,76.000
mutrust,0.02,44,15,1500,0.039800,98.9300,0.4264,78.700
mutrust,0.02,44,15,1550,0.039400,98.9300,0.3842,80.900
mutrust,0.02,44,16,1600,0.030200,99.2200,0.3429,83.600
mutrust,0.02,44,17,1650,0.033900,99.0200,0.3027,86.200
mutrust,0.02,44,17,1700,0.024000,99.4300,0.2640,88.500
mutrust,0.02,44,18,1750,0.022300,99.4600,0.2271,91.200
mutrust,0.02,44,18,1800,0.019600,99.5400,0.1921,93.500
mutrust,0.02,44,19,1850,0.011900,99.8000,0.1594,96.200
mutrust,0.02,44,19,1900,0.013800,99.7400,0.1293,98.500
mutrust,0.02,44,20,1950,0.009900,99.8400,0.1018,101.300
mutrust,0.02,44,20,2000,0.011000,99.8100,0.0774,103.500
mutrust,0.02,44,21,2050,0.009500,99.8900,0.0560,106.200
mutrust,0.02,44,21,2100,0.009500,99.8600,0.0379,108.500
mutrust,0.02,44,22,2150,0.007500,99.9100,0.0232,111.200
mutrust,0.02,44,22,2200,0.007800,99.8900,0.0120,113.500
mutrust,0.02,44,23,2250,0.007800,99.9100,0.0045,116.200
mutrust,0.02,44,23,2300,0.007300,99.9300,0.0006,118.500
mutrust,0.04,42,0,50,1.796600,41.1000,0.1000,6.200
mutrust,0.04,42,1,100,0.796900,74.0900,0.2000,8.700
mutrust,0.04,42,1,150,0.701300,77.8100,0.3000,10.900
mutrust,0.04,42,2,200,0.515900,83.9800,0.4000,13.600
mutrust,0.04,42,2,250,0.495300,84.1600,0.5000,15.800
mutrust,0.04,42,3,300,0.404200,87.0700,0.6000,18.500
mutrust,0.04,42,3,350,0.408400,86.7300,0.7000,20.800
mutrust,0.04,42,4,400,0.359800,88.3300,0.8000,23.400
mutrust,0.04,42,4,450,0.349400,88.6100,0.9000,25.700
mutrust,0.04,42,5,500,0.297900,90.5200,1.0000,28.500
mutrust,0.04,42,5,550,0.302200,90.2500,0.9982,30.700
mutrust,0.04,42,6,600,0.259800,91.6400,0.9926,33.400
mutrust,0.04,42,6,650,0.257200,91.4200,0.9835,35.700
mutrust,0.04,42,7,700,0.198100,93.5600,0.9708,38.400
mutrust,0.04,42,7,750,0.211100,93.0700,0.9546,40.700
mutrust,0.04,42,8,800,0.169800,94.5400,0.9350,43.400
mutrust,0.04,42,8,850,0.171200,94.4800,0.9122,45.700
mutrust,0.04,42,9,900,0.137300,95.6500,0.8864,48.400
mutrust,0.04,42,9,950,0.144800,95.3700,0.8578,50.700
mutrust,0.04,42,10,1000,0.121000,96.1800,0.8265,53.400
mutrust,0.04,42,10,1050,0.125300,95.9900,0.7928,55.700
mutrust,0.04,42,11,1100,0.097000,96.9700,0.7569,58.200
mutrust,0.04,42,11,1150,0.101800,96.7600,0.7192,60.500
mutrust,0.04,42,12,1200,0.077500,97.6900,0.6798,63.000
mutrust,0.04,42,12,1250,0.080200,97.5500,0.6391,65.400
mutrust,0.04,42,13,1300,0.063900,98.0200,0.5973,68.000
mutrust,0.04,42,13,1350,0.065000,98.0000,0.5549,70.300
mutrust,0.04,42,14,1400,0.052800,98.4600,0.5120,72.900
mutrust,0.04,42,14,1450,0.052100,98.4800,0.4691,75.200
mutrust,0.04,42,15,1500,0.044100,98.7400,0.4264,77.900
mutrust,0.04,42,15,1550,0.043500,98.7300,0.3842,80.200
mutrust,0.04,42,16,1600,0.030600,99.2100,0.3429,82.900
mutrust,0.04,42,17,1650,0.021500,99.8000,0.3027,85.600
mutrust,0.04,42,17,1700,0.023600,99.4900,0.2640,87.900
mutrust,0.04,42,18,1750,0.023900,99.4600,0.2271,90.600
mutrust,0.04,42,18,1800,0.019400,99.6000,0.1921,92.900
mutrust,0.04,42,19,1850,0.012500,99.7800,0.1594,95.600
mutrust,0.04,42,19,1900,0.014600,99.7300,0.1293,97.900
mutrust,0.04,42,20,1950,0.011700,99.8000,0.1018,100.600
mutrust,0.04,42,20,2000,0.010700,99.8300,0.0774,102.900
mutrust,0.04,42,21,2050,0.009800,99.8500,0.0560,105.600
mutrust,0.04,42,21,2100,0.009300,99.8500,0.0379,107.900
mutrust,0.04,42,22,2150,0.007200,99.9800,0.0232,110.600
mutrust,0.04,42,22,2200,0.007800,99.9100,0.0120,112.900
mutrust,0.04,42,23,2250,0.007000,99.9000,0.0045,115.600
mutrust,0.04,42,23,2300,0.007600,99.8900,0.0006,117.900
mutrust,0.04,43,0,50,1.827500,37.8100,0.1000,5.900
mutrust,0.04,43,1,100,0.783800,75.9100,0.2000,8.000
mutrust,0.04,43,1,150,0.722000,76.9300,0.3000,9.700
mutrust,0.04,43,2,200,0.523600,83.4600,0.4000,11.700
mutrust,0.04,43,2,250,0.505800,83.8200,0.5000,13.300
mutrust,0.04,43,3,300,0.405500,87.0400,0.6000,15.400
mutrust,0.04,43,3,350,0.411500,86.7200,0.7000,17.000
mutrust,0.04,43,4,400,0.357900,88.3800,0.8000,19.100
mutrust,0.04,43,4,450,0.357400,88.0700,0.9000,20.700
mutrust,0.04,43,5,500,0.316400,89.8600,1.0000,22.800
mutrust,0.04,43,5,550,0.312700,89.6100,0.9982,24.500
mutrust,0.04,43,6,600,0.250000,91.6400,0.9926,26.600
mutrust,0.04,43,6,650,0.248700,91.7500,0.9835,28.200
mutrust,0.04,43,7,700,0.199700,93.5700,0.9708,30.300
mutrust,0.04,43,7,750,0.212600,93.0400,0.9546,32.000
mutrust,0.04,43,8,800,0.178000,94.3400,0.9350,34.000
mutrust,0.04,43,8,850,0.178900,94.2100,0.9122,35.700
mutrust,0.04,43,9,900,0.147700,95.2800,0.8864,37.800
mutrust,0.04,43,9,950,0.151000,95.1600,0.8578,39.400
mutrust,0.04,43,10,1000,0.121600,96.1500,0.8265,41.500
mutrust,0.04,43,10,1050,0.122500,96.0200,0.7928,43.200
mutrust,0.04,43,11,1100,0.098200,96.9700,0.7569,45.700
mutrust,0.04,43,11,1150,0.101200,96.8300,0.7192,47.300
mutrust,0.04,43,12,1200,0.081500,97.4200,0.6798,49.300
mutrust,0.04,43,12,1250,0.084800,97.3200,0.6391,51.000
mutrust,0.04,43,13,1300,0.063900,98.1200,0.5973,53.100
mutrust,0.04,43,13,1350,0.065500,98.0700,0.5549,54.800
mutrust,0.04,43,14,1400,0.052200,98.5600,0.5120,56.900
mutrust,0.04,43,14,1450,0.052200,98.5000,0.4691,58.500
mutrust,0.04,43,15,1500,0.040800,98.8900,0.4264,60.600
mutrust,0.04,43,15,1550,0.041000,98.8400,0.3842,62.300
mutrust,0.04,43,16,1600,0.033300,99.1800,0.3429,64.300
mutrust,0.04,43,17,1650,0.022200,99.6100,0.3027,66.500
mutrust,0.04,43,17,1700,0.023100,99.4400,0.2640,68.100
mutrust,0.04,43,18,1750,0.019600,99.6100,0.2271,70.200
mutrust,0.04,43,18,1800,0.017700,99.6700,0.1921,71.800
mutrust,0.04,43,19,1850,0.015300,99.6700,0.1594,73.900
mutrust,0.04,43,19,1900,0.013800,99.7300,0.1293,75.700
mutrust,0.04,43,20,1950,0.010700,99.8000,0.1018,78.300
mutrust,0.04,43,20,2000,0.011400,99.7900,0.0774,80.100
mutrust,0.04,43,21,2050,0.009500,99.8800,0.0560,82.200
mutrust,0.04,43,21,2100,0.009400,99.8700,0.0379,83.900
mutrust,0.04,43,22,2150,0.008100,99.8400,0.0232,86.000
mutrust,0.04,43,22,2200,0.008300,99.8600,0.0120,87.700
mutrust,0.04,43,23,2250,0.008500,99.8700,0.0045,89.800
mutrust,0.04,43,23,2300,0.008300,99.8800,0.0006,91.500
mutrust,0.04,44,0,50,1.811400,38.9300,0.1000,5.900
mutrust,0.04,44,1,100,0.829400,74.2800,0.2000,8.000
mutrust,0.04,44,1,150,0.704600,77.3800,0.3000,9.700
mutrust,0.04,44,2,200,0.530400,83.9500,0.4000,11.700
mutrust,0.04,44,2,250,0.496500,84.2200,0.5000,13.400
mutrust,0.04,44,3,300,0.422200,86.6500,0.6000,15.500
mutrust,0.04,44,3,350,0.403800,86.9700,0.7000,17.100
mutrust,0.04,44,4,400,0.360800,88.1200,0.8000,19.200
mutrust,0.04,44,4,450,0.354700,88.3100,0.9000,20.900
mutrust,0.04,44,5,500,0.309800,90.1300,1.0000,22.900
mutrust,0.04,44,5,550,0.306900,89.9100,0.9982,24.600
mutrust,0.04,44,6,600,0.255900,91.4800,0.9926,26.700
mutrust,0.04,44,6,650,0.251600,91.6900,0.9835,28.300
mutrust,0.04,44,7,700,0.207900,93.0800,0.9708,30.500
mutrust,0.04,44,7,750,0.212000,92.9200,0.9546,32.100
mutrust,0.04,44,8,800,0.172400,94.5800,0.9350,34.200
mutrust,0.04,44,8,850,0.171400,94.4500,0.9122,35.900
mutrust,0.04,44,9,900,0.141700,95.5400,0.8864,37.900
mutrust,0.04,44,9,950,0.144500,95.3100,0.8578,39.600
mutrust,0.04,44,10,1000,0.120900,96.1700,0.8265,41.700
mutrust,0.04,44,10,1050,0.123000,96.0700,0.7928,43.500
mutrust,0.04,44,11,1100,0.094800,97.0200,0.7569,45.700
mutrust,0.04,44,11,1150,0.097600,96.8800,0.7192,47.400
mutrust,0.04,44,12,1200,0.082600,97.4100,0.6798,49.400
mutrust,0.04,44,12,1250,0.083200,97.4000,0.6391,51.100
mutrust,0.04,44,13,1300,0.065800,98.1300,0.5973,53.200
mutrust,0.04,44,13,1350,0.065700,98.0600,0.5549,54.900
mutrust,0.04,44,14,1400,0.051200,98.5700,0.5120,56.900
mutrust,0.04,44,14,1450,0.052300,98.4700,0.4691,58.500
mutrust,0.04,44,15,1500,0.039700,99.0100,0.4264,60.700
mutrust,0.04,44,15,1550,0.041000,98.9000,0.3842,62.300
mutrust,0.04,44,16,1600,0.029600,99.3000,0.3429,64.400
mutrust,0.04,44,17,1650,0.030600,98.4400,0.3027,66.600
mutrust,0.04,44,17,1700,0.023400,99.4300,0.2640,68.200
mutrust,0.04,44,18,1750,0.020600,99.4600,0.2271,70.300
mutrust,0.04,44,18,1800,0.019500,99.5900,0.1921,72.000
mutrust,0.04,44,19,1850,0.014100,99.7200,0.1594,74.000
mutrust,0.04,44,19,1900,0.014100,99.7500,0.1293,75.800
mutrust,0.04,44,20,1950,0.009900,99.8600,0.1018,78.600
mutrust,0.04,44,20,2000,0.011300,99.8400,0.0774,80.200
mutrust,0.04,44,21,2050,0.010600,99.7900,0.0560,82.300
mutrust,0.04,44,21,2100,0.009300,99.8400,0.0379,84.000
mutrust,0.04,44,22,2150,0.007600,99.9100,0.0232,86.100
mutrust,0.04,44,22,2200,0.007800,99.8900,0.0120,87.800
mutrust,0.04,44,23,2250,0.007400,99.9300,0.0045,89.800
mutrust,0.04,44,23,2300,0.007500,99.9300,0.0006,91.600
adamw,0.001,42,0,50,2.025600,30.3400,0.1000,2.500
adamw,0.001,42,1,100,1.276900,56.3800,0.2000,4.600
adamw,0.001,42,1,150,1.141500,60.8900,0.3000,6.300
adamw,0.001,42,2,200,0.881100,70.7700,0.4000,8.300
adamw,0.001,42,2,250,0.832800,71.5900,0.5000,9.900
adamw,0.001,42,3,300,0.658200,78.4700,0.6000,12.000
adamw,0.001,42,3,350,0.665800,77.2200,0.7000,13.600
adamw,0.001,42,4,400,0.580200,80.5300,0.8000,15.600
adamw,0.001,42,4,450,0.564400,80.8800,0.9000,17.300
adamw,0.001,42,5,500,0.503400,82.7200,1.0000,19.300
adamw,0.001,42,5,550,0.498900,83.1000,0.9982,21.000
adamw,0.001,42,6,600,0.439400,85.1800,0.9926,23.000
adamw,0.001,42,6,650,0.420700,85.7900,0.9835,24.600
adamw,0.001,42,7,700,0.358200,87.8500,0.9708,26.700
adamw,0.001,42,7,750,0.368800,87.4700,0.9546,28.200
adamw,0.001,42,8,800,0.330100,88.5600,0.9350,30.300
adamw,0.001,42,8,850,0.322600,89.0800,0.9122,31.900
adamw,0.001,42,9,900,0.280400,90.5800,0.8864,34.000
adamw,0.001,42,9,950,0.287700,90.3100,0.8578,35.600
adamw,0.001,42,10,1000,0.243800,91.9800,0.8265,37.700
adamw,0.001,42,10,1050,0.253500,91.5200,0.7928,39.400
adamw,0.001,42,11,1100,0.218100,92.8200,0.7569,41.600
adamw,0.001,42,11,1150,0.221800,92.6300,0.7192,43.300
adamw,0.001,42,12,1200,0.191400,93.4300,0.6798,45.300
adamw,0.001,42,12,1250,0.196000,93.3300,0.6391,47.000
adamw,0.001,42,13,1300,0.171900,94.2900,0.5973,49.000
adamw,0.001,42,13,1350,0.172300,94.3000,0.5549,50.700
adamw,0.001,42,14,1400,0.149000,95.1800,0.5120,52.700
adamw,0.001,42,14,1450,0.150000,95.1400,0.4691,54.300
adamw,0.001,42,15,1500,0.130000,95.9200,0.4264,56.400
adamw,0.001,42,15,1550,0.128700,95.8600,0.3842,58.000
adamw,0.001,42,16,1600,0.105300,96.8000,0.3429,60.000
adamw,0.001,42,17,1650,0.106400,95.9000,0.3027,62.200
adamw,0.001,42,17,1700,0.088500,97.4200,0.2640,63.800
adamw,0.001,42,18,1750,0.072800,97.9500,0.2271,65.900
adamw,0.001,42,18,1800,0.074500,97.8800,0.1921,67.600
adamw,0.001,42,19,1850,0.054800,98.6000,0.1594,69.600
adamw,0.001,42,19,1900,0.064300,98.2500,0.1293,71.300
adamw,0.001,42,20,1950,0.056500,98.4600,0.1018,73.300
adamw,0.001,42,20,2000,0.054900,98.5800,0.0774,74.900
adamw,0.001,42,21,2050,0.048500,98.8900,0.0560,77.000
adamw,0.001,42,21,2100,0.048100,98.8300,0.0379,78.600
adamw,0.001,42,22,2150,0.042200,99.0800,0.0232,80.600
adamw,0.001,42,22,2200,0.044900,98.9200,0.0120,82.300
adamw,0.001,42,23,2250,0.040000,99.1000,0.0045,84.300
adamw,0.001,42,23,2300,0.041800,99.0900,0.0006,86.000
adamw,0.001,43,0,50,2.058400,26.6700,0.1000,2.500
adamw,0.001,43,1,100,1.256200,58.6600,0.2000,4.600
adamw,0.001,43,1,150,1.158400,60.1500,0.3000,6.300
adamw,0.001,43,2,200,0.859200,70.1200,0.4000,8.300
adamw,0.001,43,2,250,0.840600,71.2300,0.5000,9.900
adamw,0.001,43,3,300,0.683200,76.4500,0.6000,12.100
adamw,0.001,43,3,350,0.669300,77.2200,0.7000,13.600
adamw,0.001,43,4,400,0.580500,80.3500,0.8000,15.700
adamw,0.001,43,4,450,0.563000,81.0200,0.9000,17.300
adamw,0.001,43,5,500,0.512100,82.6300,1.0000,19.400
adamw,0.001,43,5,550,0.490500,83.1900,0.9982,21.000
adamw,0.001,43,6,600,0.411900,86.1400,0.9926,23.000
adamw,0.001,43,6,650,0.415200,86.0400,0.9835,24.600
adamw,0.001,43,7,700,0.359600,87.9600,0.9708,26.700
adamw,0.001,43,7,750,0.368800,87.3700,0.9546,28.300
adamw,0.001,43,8,800,0.313600,89.1800,0.9350,30.300
adamw,0.001,43,8,850,0.318900,89.1000,0.9122,32.000
adamw,0.001,43,9,900,0.284700,90.6000,0.8864,34.000
adamw,0.001,43,9,950,0.290500,90.2200,0.8578,35.700
adamw,0.001,43,10,1000,0.260600,91.4100,0.8265,37.800
adamw,0.001,43,10,1050,0.257500,91.3600,0.7928,39.500
adamw,0.001,43,11,1100,0.218800,92.8000,0.7569,41.700
adamw,0.001,43,11,1150,0.223600,92.5400,0.7192,43.400
adamw,0.001,43,12,1200,0.194400,93.5100,0.6798,45.400
adamw,0.001,43,12,1250,0.196800,93.3000,0.6391,47.000
adamw,0.001,43,13,1300,0.179900,93.8600,0.5973,49.100
adamw,0.001,43,13,1350,0.176100,94.0900,0.5549,50.800
adamw,0.001,43,14,1400,0.147400,95.2800,0.5120,52.800
adamw,0.001,43,14,1450,0.144800,95.3200,0.4691,54.400
adamw,0.001,43,15,1500,0.125000,95.8700,0.4264,56.500
adamw,0.001,43,15,1550,0.125600,95.8500,0.3842,58.100
adamw,0.001,43,16,1600,0.110400,96.6400,0.3429,60.200
adamw,0.001,43,17,1650,0.078600,97.4600,0.3027,62.300
adamw,0.001,43,17,1700,0.085400,97.5600,0.2640,63.900
adamw,0.001,43,18,1750,0.074500,97.6600,0.2271,66.000
adamw,0.001,43,18,1800,0.072100,97.8900,0.1921,67.700
adamw,0.001,43,19,1850,0.060400,98.3000,0.1594,69.700
adamw,0.001,43,19,1900,0.062300,98.2600,0.1293,71.400
adamw,0.001,43,20,1950,0.050500,98.8500,0.1018,73.500
adamw,0.001,43,20,2000,0.054400,98.6400,0.0774,75.100
adamw,0.001,43,21,2050,0.050400,98.9200,0.0560,77.200
adamw,0.001,43,21,2100,0.047700,98.9000,0.0379,78.800
adamw,0.001,43,22,2150,0.040900,99.1900,0.0232,80.800
adamw,0.001,43,22,2200,0.044800,98.9300,0.0120,82.500
adamw,0.001,43,23,2250,0.044800,99.0200,0.0045,84.500
adamw,0.001,43,23,2300,0.042900,99.0600,0.0006,86.200
adamw,0.001,44,0,50,2.044200,28.4300,0.1000,2.300
adamw,0.001,44,1,100,1.293200,54.6900,0.2000,4.400
adamw,0.001,44,1,150,1.146600,60.2400,0.3000,6.100
adamw,0.001,44,2,200,0.910300,69.3000,0.4000,8.100
adamw,0.001,44,2,250,0.835400,71.4800,0.5000,9.700
adamw,0.001,44,3,300,0.700900,75.9500,0.6000,11.800
adamw,0.001,44,3,350,0.666000,77.3200,0.7000,13.400
adamw,0.001,44,4,400,0.571100,80.5200,0.8000,15.500
adamw,0.001,44,4,450,0.556900,81.2000,0.9000,17.100
adamw,0.001,44,5,500,0.504500,83.2600,1.0000,19.200
adamw,0.001,44,5,550,0.489900,83.4300,0.9982,20.800
adamw,0.001,44,6,600,0.424600,85.3100,0.9926,22.900
adamw,0.001,44,6,650,0.414600,86.0200,0.9835,24.500
adamw,0.001,44,7,700,0.362700,87.6700,0.9708,26.600
adamw,0.001,44,7,750,0.366200,87.5500,0.9546,28.200
adamw,0.001,44,8,800,0.314600,89.7100,0.9350,30.200
adamw,0.001,44,8,850,0.313200,89.4800,0.9122,31.900
adamw,0.001,44,9,900,0.284100,90.5200,0.8864,33.900
adamw,0.001,44,9,950,0.286500,90.3600,0.8578,35.600
adamw,0.001,44,10,1000,0.253800,91.4900,0.8265,37.600
adamw,0.001,44,10,1050,0.257700,91.3100,0.7928,39.400
adamw,0.001,44,11,1100,0.217200,92.8200,0.7569,41.600
adamw,0.001,44,11,1150,0.222500,92.5300,0.7192,43.300
adamw,0.001,44,12,1200,0.193700,93.6500,0.6798,45.200
adamw,0.001,44,12,1250,0.196100,93.5600,0.6391,46.900
adamw,0.001,44,13,1300,0.171100,94.3100,0.5973,49.000
adamw,0.001,44,13,1350,0.170800,94.3600,0.5549,50.700
adamw,0.001,44,14,1400,0.147300,95.1800,0.5120,52.700
adamw,0.001,44,14,1450,0.145700,95.1400,0.4691,54.400
adamw,0.001,44,15,1500,0.123400,96.1300,0.4264,56.500
adamw,0.001,44,15,1550,0.126300,95.9800,0.3842,58.100
adamw,0.001,44,16,1600,0.103300,96.8500,0.3429,60.200
adamw,0.001,44,17,1650,0.099800,96.8800,0.3027,62.300
adamw,0.001,44,17,1700,0.084800,97.5100,0.2640,63.900
adamw,0.001,44,18,1750,0.066300,98.1000,0.2271,66.000
adamw,0.001,44,18,1800,0.072600,97.8800,0.1921,67.600
adamw,0.001,44,19,1850,0.056100,98.4100,0.1594,69.700
adamw,0.001,44,19,1900,0.061500,98.2800,0.1293,71.400
adamw,0.001,44,20,1950,0.048500,98.9600,0.1018,73.400
adamw,0.001,44,20,2000,0.051400,98.7500,0.0774,75.000
adamw,0.001,44,21,2050,0.048000,98.9300,0.0560,77.200
adamw,0.001,44,21,2100,0.047900,98.8800,0.0379,78.800
adamw,0.001,44,22,2150,0.039600,99.2100,0.0232,80.900
adamw,0.001,44,22,2200,0.044100,98.9600,0.0120,82.600
adamw,0.001,44,23,2250,0.043700,99.0600,0.0045,84.600
adamw,0.001,44,23,2300,0.042700,99.0300,0.0006,86.300
adamw,0.003,42,0,50,1.851200,35.8600,0.1000,2.300
adamw,0.003,42,1,100,1.104900,60.8700,0.2000,4.300
adamw,0.003,42,1,150,0.962400,66.5500,0.3000,6.000
adamw,0.003,42,2,200,0.750000,74.6400,0.4000,8.000
adamw,0.003,42,2,250,0.709900,75.7600,0.5000,9.700
adamw,0.003,42,3,300,0.550700,81.6400,0.6000,11.800
adamw,0.003,42,3,350,0.571300,80.4200,0.7000,13.400
adamw,0.003,42,4,400,0.504800,82.5000,0.8000,15.400
